"referencia";"cboocupacao2002";"cnae20subclasse";"nome_cbo_ocupacao";"nome_cbo_grandegrupo";"nome_cnae_subclasse";"setor_ibge";"vinculos";"eixo"
"2021";"411010";"4785701";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comércio varejista de antigüidades";"3 - Comércio";"1";"Geral"
"2021";"411010";"4785799";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comércio varejista de outros artigos usados";"3 - Comércio";"1";"Geral"
"2021";"411010";"4789001";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comércio varejista de suvenires, bijuterias e artesanatos";"3 - Comércio";"22";"Geral"
"2021";"411010";"4789002";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comércio varejista de plantas e flores naturais";"3 - Comércio";"11";"Geral"
"2021";"411010";"4789003";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comércio varejista de objetos de arte";"3 - Comércio";"1";"Geral"
"2021";"411010";"4789004";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação";"3 - Comércio";"31";"Geral"
"2021";"411010";"4789005";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comércio varejista de produtos saneantes domissanitários";"3 - Comércio";"13";"Geral"
"2021";"411010";"4789007";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comércio varejista de equipamentos para escritório";"3 - Comércio";"5";"Geral"
"2021";"411010";"4789008";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comércio varejista de artigos fotográficos e para filmagem";"3 - Comércio";"3";"Geral"
"2021";"411010";"4789009";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comércio varejista de armas e munições";"3 - Comércio";"12";"Geral"
"2021";"411010";"4789099";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comércio varejista de outros produtos não especificados anteriormente";"3 - Comércio";"78";"Geral"
"2021";"411010";"4912402";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte ferroviário de passageiros municipal e em região metropolitana";"4 - Serviços";"41";"Geral"
"2021";"411010";"4912403";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte metroviário";"4 - Serviços";"80";"Geral"
"2021";"411010";"4921301";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal";"4 - Serviços";"34";"Geral"
"2021";"411010";"4921302";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana";"4 - Serviços";"7";"Geral"
"2021";"411010";"4922102";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual";"4 - Serviços";"9";"Geral"
"2021";"411010";"4923001";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviço de táxi";"4 - Serviços";"4";"Geral"
"2021";"411010";"4923002";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviço de transporte de passageiros - locação de automóveis com motorista";"4 - Serviços";"9";"Geral"
"2021";"411010";"4924800";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte escolar";"4 - Serviços";"8";"Geral"
"2021";"411010";"4929904";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional";"4 - Serviços";"1";"Geral"
"2021";"411010";"4930201";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal";"4 - Serviços";"52";"Geral"
"2021";"411010";"4930202";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional";"4 - Serviços";"263";"Geral"
"2021";"411010";"4930203";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte rodoviário de produtos perigosos";"4 - Serviços";"31";"Geral"
"2021";"411010";"4930204";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte rodoviário de mudanças";"4 - Serviços";"7";"Geral"
"2021";"411010";"4940000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte dutoviário";"4 - Serviços";"2";"Geral"
"2021";"411010";"5111100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte aéreo de passageiros regular";"4 - Serviços";"57";"Geral"
"2021";"411010";"5112901";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviço de táxi aéreo e locação de aeronaves com tripulação";"4 - Serviços";"5";"Geral"
"2021";"411010";"5120000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Transporte aéreo de carga";"4 - Serviços";"4";"Geral"
"2021";"411010";"5211701";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Armazéns gerais - emissão de warrant";"4 - Serviços";"27";"Geral"
"2021";"411010";"5211702";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Guarda-móveis";"4 - Serviços";"1";"Geral"
"2021";"411010";"5211799";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis";"4 - Serviços";"13";"Geral"
"2021";"411010";"5212500";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Carga e descarga";"4 - Serviços";"2";"Geral"
"2021";"411010";"5223100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Estacionamento de veículos";"4 - Serviços";"12";"Geral"
"2021";"411010";"5229002";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de reboque de veículos";"3 - Comércio";"4";"Geral"
"2021";"411010";"5229099";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente";"4 - Serviços";"1";"Geral"
"2021";"411010";"5240101";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Operação dos aeroportos e campos de aterrissagem";"4 - Serviços";"21";"Geral"
"2021";"411010";"5240199";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem";"4 - Serviços";"9";"Geral"
"2021";"411010";"5250801";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Comissaria de despachos";"4 - Serviços";"2";"Geral"
"2021";"411010";"5250803";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Agenciamento de cargas, exceto para o transporte marítimo";"4 - Serviços";"11";"Geral"
"2021";"411010";"5250804";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Organização logística do transporte de carga";"4 - Serviços";"43";"Geral"
"2021";"411010";"5310501";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades do Correio Nacional";"4 - Serviços";"133";"Geral"
"2021";"411010";"5310502";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de franqueadas e permissionárias do Correio Nacional";"4 - Serviços";"8";"Geral"
"2021";"411010";"5320201";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de malote não realizados pelo Correio Nacional";"4 - Serviços";"5";"Geral"
"2021";"411010";"5320202";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de entrega rápida";"4 - Serviços";"21";"Geral"
"2021";"411010";"5510801";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Hotéis";"4 - Serviços";"32";"Geral"
"2021";"411010";"5510802";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Apart-hotéis";"4 - Serviços";"2";"Geral"
"2021";"411010";"5510803";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Motéis";"4 - Serviços";"10";"Geral"
"2021";"411010";"5590603";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Pensões (alojamento)";"4 - Serviços";"1";"Geral"
"2021";"411010";"5590699";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Outros alojamentos não especificados anteriormente";"4 - Serviços";"1";"Geral"
"2021";"411010";"5611201";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Restaurantes e similares";"4 - Serviços";"193";"Geral"
"2021";"411010";"5611202";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Bares e outros estabelecimentos especializados em servir bebidas";"4 - Serviços";"5";"Geral"
"2021";"411010";"5611203";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Lanchonetes, casas de chá, de sucos e similares";"4 - Serviços";"107";"Geral"
"2021";"411010";"5620101";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Fornecimento de alimentos preparados preponderantemente para empresas";"1 - Indústria";"62";"Geral"
"2021";"411010";"5620102";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de alimentação para eventos e recepções - bufê";"1 - Indústria";"18";"Geral"
"2021";"411010";"5620103";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Cantinas - serviços de alimentação privativos";"4 - Serviços";"2";"Geral"
"2021";"411010";"5620104";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Fornecimento de alimentos preparados preponderantemente para consumo domiciliar";"1 - Indústria";"19";"Geral"
"2021";"411010";"5811500";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Edição de livros";"1 - Indústria";"62";"Geral"
"2021";"411010";"5812300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Edição de jornais";"1 - Indústria";"13";"Geral"
"2021";"411010";"5821200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Edição integrada à impressão de livros";"1 - Indústria";"2";"Geral"
"2021";"411010";"5822100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Edição integrada à impressão de jornais";"1 - Indústria";"9";"Geral"
"2021";"411010";"5823900";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Edição integrada à impressão de revistas";"1 - Indústria";"1";"Geral"
"2021";"411010";"5911199";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente";"1 - Indústria";"6";"Geral"
"2021";"411010";"5912002";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de mixagem sonora em produção audiovisual";"1 - Indústria";"1";"Geral"
"2021";"411010";"5914600";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de exibição cinematográfica";"4 - Serviços";"5";"Geral"
"2021";"411010";"5920100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de gravação de som e de edição de música";"1 - Indústria";"3";"Geral"
"2021";"411010";"6010100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de rádio";"4 - Serviços";"10";"Geral"
"2021";"411010";"6021700";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de televisão aberta";"4 - Serviços";"159";"Geral"
"2021";"411010";"6110801";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de telefonia fixa comutada - STFC";"4 - Serviços";"82";"Geral"
"2021";"411010";"6110803";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de comunicação multimídia - SCM";"4 - Serviços";"125";"Geral"
"2021";"411010";"6120501";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Telefonia móvel celular";"4 - Serviços";"57";"Geral"
"2021";"411010";"6120502";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviço móvel especializado - SME";"4 - Serviços";"21";"Geral"
"2021";"411010";"6130200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Telecomunicações por satélite";"4 - Serviços";"16";"Geral"
"2021";"411010";"6190601";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Provedores de acesso às redes de comunicações";"4 - Serviços";"19";"Geral"
"2021";"411010";"6190699";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Outras atividades de telecomunicações não especificadas anteriormente";"4 - Serviços";"14";"Geral"
"2021";"411010";"6201500";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Desenvolvimento de programas de computador sob encomenda";"4 - Serviços";"141";"Geral"
"2021";"411010";"6202300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Desenvolvimento e licenciamento de programas de computador customizáveis";"4 - Serviços";"83";"Geral"
"2021";"411010";"6203100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Desenvolvimento e licenciamento de programas de computador não-customizáveis";"4 - Serviços";"95";"Geral"
"2021";"411010";"6204000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Consultoria em tecnologia da informação";"4 - Serviços";"1901";"Geral"
"2021";"411010";"6209100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Suporte técnico, manutenção e outros serviços em tecnologia da informação";"4 - Serviços";"135";"Geral"
"2021";"411010";"6311900";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet";"4 - Serviços";"58";"Geral"
"2021";"411010";"6319400";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Portais, provedores de conteúdo e outros serviços de informação na internet";"4 - Serviços";"67";"Geral"
"2021";"411010";"6391700";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Agências de notícias";"4 - Serviços";"1";"Geral"
"2021";"411010";"6399200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Outras atividades de prestação de serviços de informação não especificadas anteriormente";"4 - Serviços";"50";"Geral"
"2021";"411010";"6422100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Bancos múltiplos, com carteira comercial";"4 - Serviços";"6";"Geral"
"2021";"411010";"6423900";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Caixas econômicas";"4 - Serviços";"8";"Geral"
"2021";"411010";"6424702";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Cooperativas centrais de crédito";"4 - Serviços";"2";"Geral"
"2021";"411010";"6424703";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Cooperativas de crédito mútuo";"4 - Serviços";"54";"Geral"
"2021";"411010";"6431000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Bancos múltiplos, sem carteira comercial";"4 - Serviços";"5";"Geral"
"2021";"411010";"6433600";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Bancos de desenvolvimento";"4 - Serviços";"5";"Geral"
"2021";"411010";"6435202";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Associações de poupança e empréstimo";"4 - Serviços";"228";"Geral"
"2021";"411010";"6436100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Sociedades de crédito, financiamento e investimento - financeiras";"4 - Serviços";"2";"Geral"
"2021";"411010";"6462000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Holdings de instituições não-financeiras";"4 - Serviços";"70";"Geral"
"2021";"411010";"6463800";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Outras sociedades de participação, exceto holdings";"4 - Serviços";"72";"Geral"
"2021";"411010";"6491300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Sociedades de fomento mercantil - factoring";"4 - Serviços";"8";"Geral"
"2021";"411010";"6492100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Securitização de créditos";"4 - Serviços";"28";"Geral"
"2021";"411010";"6493000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Administração de consórcios para aquisição de bens e direitos";"4 - Serviços";"47";"Geral"
"2021";"411010";"6499999";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Outras atividades de serviços financeiros não especificadas anteriormente";"4 - Serviços";"13";"Geral"
"2021";"411010";"6511101";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Seguros de vida";"4 - Serviços";"12";"Geral"
"2021";"411010";"6512000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Seguros não-vida";"4 - Serviços";"14";"Geral"
"2021";"411010";"6520100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Seguros-saúde";"4 - Serviços";"2";"Geral"
"2021";"411010";"6541300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Previdência complementar fechada";"4 - Serviços";"225";"Geral"
"2021";"411010";"6542100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Previdência complementar aberta";"4 - Serviços";"2";"Geral"
"2021";"411010";"6550200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Planos de saúde";"4 - Serviços";"597";"Geral"
"2021";"411010";"6612602";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Distribuidoras de títulos e valores mobiliários";"4 - Serviços";"1";"Geral"
"2021";"411010";"6612605";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Agentes de investimentos em aplicações financeiras";"4 - Serviços";"4";"Geral"
"2021";"411010";"6613400";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Administração de cartões de crédito";"4 - Serviços";"101";"Geral"
"2021";"411010";"6619302";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Correspondentes de instituições financeiras";"4 - Serviços";"15";"Geral"
"2021";"411010";"6619399";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente";"4 - Serviços";"16";"Geral"
"2021";"411010";"6621501";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Peritos e avaliadores de seguros";"4 - Serviços";"1";"Geral"
"2021";"411010";"6621502";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Auditoria e consultoria atuarial";"4 - Serviços";"14";"Geral"
"2021";"411010";"6622300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Corretores e agentes de seguros, de planos de previdência complementar e de saúde";"4 - Serviços";"321";"Geral"
"2021";"411010";"6629100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente";"4 - Serviços";"6";"Geral"
"2021";"411010";"6630400";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de administração de fundos por contrato ou comissão";"4 - Serviços";"1";"Geral"
"2021";"411010";"6810201";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Compra e venda de imóveis próprios";"4 - Serviços";"118";"Geral"
"2021";"411010";"6810202";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Aluguel de imóveis próprios";"4 - Serviços";"62";"Geral"
"2021";"411010";"6821801";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Corretagem na compra e venda e avaliação de imóveis";"4 - Serviços";"113";"Geral"
"2021";"411010";"6821802";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Corretagem no aluguel de imóveis";"4 - Serviços";"101";"Geral"
"2021";"411010";"6822600";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Gestão e administração da propriedade imobiliária";"4 - Serviços";"319";"Geral"
"2021";"411010";"6911701";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços advocatícios";"4 - Serviços";"367";"Geral"
"2021";"411010";"6911702";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades auxiliares da justiça";"4 - Serviços";"2";"Geral"
"2021";"411010";"6912500";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Cartórios";"4 - Serviços";"17";"Geral"
"2021";"411010";"6920601";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de contabilidade";"4 - Serviços";"362";"Geral"
"2021";"411010";"6920602";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de consultoria e auditoria contábil e tributária";"4 - Serviços";"47";"Geral"
"2021";"411010";"7020400";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica";"4 - Serviços";"270";"Geral"
"2021";"411010";"7111100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de arquitetura";"4 - Serviços";"17";"Geral"
"2021";"411010";"7112000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de engenharia";"4 - Serviços";"85";"Geral"
"2021";"411010";"7119701";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de cartografia, topografia e geodésia";"4 - Serviços";"12";"Geral"
"2021";"411010";"7119702";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de estudos geológicos";"4 - Serviços";"1";"Geral"
"2021";"411010";"7119703";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de desenho técnico relacionados à arquitetura e engenharia";"4 - Serviços";"8";"Geral"
"2021";"411010";"7119704";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de perícia técnica relacionados à segurança do trabalho";"4 - Serviços";"2";"Geral"
"2021";"411010";"7119799";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades técnicas relacionadas à engenharia e arquitetura não especificadas anteriormente";"4 - Serviços";"5";"Geral"
"2021";"411010";"7120100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Testes e análises técnicas";"4 - Serviços";"4";"Geral"
"2021";"411010";"7210000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Pesquisa e desenvolvimento experimental em ciências físicas e naturais";"4 - Serviços";"114";"Geral"
"2021";"411010";"7220700";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Pesquisa e desenvolvimento experimental em ciências sociais e humanas";"4 - Serviços";"3";"Geral"
"2021";"411010";"7311400";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Agências de publicidade";"4 - Serviços";"56";"Geral"
"2021";"411010";"7312200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Agenciamento de espaços para publicidade, exceto em veículos de comunicação";"4 - Serviços";"19";"Geral"
"2021";"411010";"7319002";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Promoção de vendas";"4 - Serviços";"36";"Geral"
"2021";"411010";"7319003";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Marketing direto";"4 - Serviços";"10";"Geral"
"2021";"411010";"7319004";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Consultoria em publicidade";"4 - Serviços";"1";"Geral"
"2021";"411010";"7320300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Pesquisas de mercado e de opinião pública";"4 - Serviços";"15";"Geral"
"2021";"411010";"7410202";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Decoração de interiores";"4 - Serviços";"4";"Geral"
"2021";"411010";"7420001";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de produção de fotografias, exceto aérea e submarina";"4 - Serviços";"10";"Geral"
"2021";"411010";"7420002";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de produção de fotografias aéreas e submarinas";"4 - Serviços";"1";"Geral"
"2021";"411010";"7490101";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de tradução, interpretação e similares";"4 - Serviços";"5";"Geral"
"2021";"411010";"7490103";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias";"4 - Serviços";"52";"Geral"
